,timestamp,sensor_00,sensor_02,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_32,sensor_35,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_49,sensor_50,sensor_51
10,2018-04-11,2618.0358368358075,61941.26189245323,687257.9739466088,83753.94925304677,14532.860834504441,18014.134248707494,17471.54834342907,17183.01502395834,45009.9157125266,44161.51270284914,31926.39399124571,2314.062035529667,819103.4496997719,311190.00278049335,60096.73920116222,47325.26826712777,74232.69190709399,44659.1419168977,45189.77910218761,53182.05918871333,47114.47023570942,51055.11980545265,52218.704757671425,50518.71206501355,69164.1119215626,302147.3129398195,204979.50042155082
11,2018-04-12,2860.4700677006444,65000.082767465785,742872.9204497022,88767.49654773496,15583.313362995794,19001.311609688702,18743.3160628669,18275.30240192104,49510.65886727253,49502.59369225863,35370.55742402541,3671.437054651905,828532.5252526778,337166.41610657854,63799.08978478183,47838.38786637753,78873.40130277889,46546.89140657899,46666.53665648017,54661.53344449823,48916.8357241118,53433.3366479778,55658.47247290277,52628.97704918845,72450.60512716294,309391.00737430644,209667.8578075514
12,2018-04-13,2544.646419349698,61775.07362432954,680788.6380860913,82829.64868676352,14892.867124882296,18494.377453728615,18123.948189136685,17935.878569901728,44719.09156545274,43836.59550269394,30674.092322214612,3568.8866159227596,876755.9883406601,359530.0408383336,61120.10860377212,49535.17587500985,76217.8185063,45693.678681273275,46283.59578800497,54020.20787078031,47202.21939255565,51037.688247215134,53883.19169092997,51068.139915656895,68631.63796175516,277636.0537483971,187817.06942165887
13,2018-04-14,2861.3894338059945,67786.032086244,759440.4771125568,99096.10817550066,16255.002166548704,19584.424304682463,19396.44985538966,19171.81009885949,49770.74137497682,49328.10427650421,31331.06153150374,3702.799797350898,929058.8290941542,414815.32235279033,64789.769228960584,48695.690617359796,80276.18002502971,47169.29935125032,47372.6915198744,55994.47437858577,49146.223783861715,53261.09660862718,54255.341239526555,54351.65329005915,67892.80649690195,305557.21586986893,205374.35705861903
14,2018-04-15,2840.1806133994583,65905.35721755105,745035.677223883,96493.5423164068,15591.011207358719,18838.19913742477,18442.8116515814,18107.891087996428,48854.98271267038,48870.477985890524,35047.33628961209,4334.120953323267,909618.6440417893,384170.84185782133,63721.217174188074,48159.691760017806,77978.10134252455,46369.54005812788,46557.872710750395,53992.66913593589,48937.448242124956,51744.811351805634,52999.10856281035,53009.1996823779,68435.07495574122,301045.9979832616,265202.2887823816
15,2018-04-16,3207.2096942248986,71824.24314445103,824124.3059044922,108819.46177935669,17278.842544512965,20796.68470217476,20374.747914351086,19866.424249730135,55667.70483102623,55738.36069231617,39654.567350371246,6605.949477814722,1028845.7122145524,432002.2869689821,68870.36858805142,51113.4748507373,86583.35728133249,49483.14684246457,49518.83957829105,59007.76984651381,53749.53811722023,57522.18766035604,59216.88367007959,57725.6973270494,76381.62522058237,322441.18366809614,279210.560551502
16,2018-04-17,3215.8587506746967,71289.0901132761,825821.7599622289,106552.56275105999,17361.714409971697,20926.996861036678,20417.716112579557,19906.496799612745,55998.39870747993,55386.71603460141,38912.30923496007,5407.63776672397,955803.82383876,422474.0431212466,69312.95973647267,51090.73586061344,88392.59444482409,49878.836354482904,49699.406313138345,59824.83193535192,54486.245106312665,57652.56944172154,59234.1323536534,59069.09130808976,75614.49992711225,310325.18974044314,248574.62990126782
17,2018-04-18,2639.7117510121543,62185.16381570836,692328.3679955978,84176.12364005035,14744.870585226889,18172.816601310893,17592.426069339825,17277.55257651248,45696.0734916472,44959.39662368587,32432.05415213253,2471.768286413677,838839.0566007902,332696.10100819793,60361.63580660681,47333.260406049296,75571.04445668153,44701.70321526994,45236.49737179601,53566.503739138745,47801.27042171696,51294.190722313535,53150.27284793966,51179.09961121969,68848.95278997088,286091.70680910035,207891.86748819528
18,2018-04-19,2882.1459818485187,65243.98468815616,747943.3145773879,89189.67094169762,15795.323113020546,19159.993962372933,18864.193788787903,18369.839954557086,50196.81664597016,50300.47761393896,35876.21758937745,3829.1433066177024,848268.1321953598,358672.5143328189,64063.98639064828,47846.38000537824,80211.7538718769,46589.45270470156,46713.25492459425,55045.977994636494,49603.63590291144,53672.40756328089,56590.040591753845,53289.36459561484,72135.44598580261,293335.4012684099,212580.2248988646
19,2018-04-20,2566.3223335796847,62018.97554032609,685859.0322970016,83251.82308791662,15104.87687399122,18653.05980622447,18244.82591528862,18030.416122814066,45405.249347098186,44634.47942506342,31179.752550037236,3726.5928694256477,896491.5953917934,381036.13905526017,61385.005207979615,49543.16801300251,77556.17109284716,45736.239979279184,46330.314057117896,54404.65241963715,47889.01955712345,51276.75916467633,54814.75985776809,51728.52746243052,68316.47897984524,261580.44767592882,190729.4365354663
20,2018-04-21,2883.0653481168924,68029.93399753873,764510.8714064565,99518.28258383404,16467.011914738763,19743.106656987147,19517.327581769507,19266.347652046323,50456.899159549925,50125.98819954039,31836.721821772193,3860.5060523882057,948794.4362540606,436321.42056047026,65054.66583149379,48703.68275434465,81614.53262900583,47211.86064913196,47419.40978998133,56378.918926156584,49833.023934186844,53500.16752823778,55186.90945434028,55012.04083716926,67577.64767442508,289501.6098308027,208286.7241948359
21,2018-04-22,2861.856527792567,66149.2591241563,750106.0716010445,96915.71673194139,15803.020954634485,18996.881489543022,18563.689378194187,18202.428641461735,49541.140500194335,49668.3619096181,35552.99664234962,4491.827209900013,929354.2513103301,405676.940056291,63986.113775066406,48167.68389599977,79316.45396395736,46412.10135589606,46604.59098185954,54377.11368223041,49624.248378221455,51983.88227357797,53930.67682561557,53669.58722983954,68119.91629271745,284990.3919776152,268114.655941071
22,2018-04-23,3228.8856087274944,72068.14504891567,829194.7002859623,109241.63619510081,17490.852291568,20955.36705402191,20495.62564118213,19960.96180338838,56353.86262190398,56536.244615868585,40160.22776109674,6763.6557348449405,1048581.3195499834,453508.38515964785,69135.26518683908,51121.46698563726,87921.70990069442,49525.70814036254,49565.55785189173,59392.214391812195,54436.338246286905,57761.25858583609,60148.45195228178,58386.084874632994,76066.46672676416,306385.57767095463,282122.92770791845
23,2018-04-24,3237.5346652498647,71532.99201062773,830892.1543627126,106974.73722184118,17573.724157455872,21085.67921318761,20538.593839548845,20001.034357234596,56684.55650131446,56184.59995700605,39417.9696401444,5565.344023881791,975539.4312440618,443980.14240919903,69577.8563333652,51098.72799618219,89730.94706139843,49921.397652935026,49746.12458646757,60209.27648131014,55173.045225691705,57891.64037400955,60165.70067673041,59729.47885385764,75299.34172808725,294269.5837505168,251486.99710316362
24,2018-04-25,2661.3876656569137,62429.06570590079,697398.7624144125,84598.2981657653,14956.880333127865,18331.4989537539,17713.30379643383,17372.090138085823,46382.231288387,45757.28054488519,32937.71455174463,2629.4745436868548,858574.6640755071,354202.20139308774,60626.53240156477,47341.25254228169,76909.39707041865,44744.264514256596,45283.21564483763,53950.94828573459,48488.07053138424,51533.26166137933,54081.8412118626,51839.48715514323,68533.79488570677,270036.1008261819,210804.23473540903
25,2018-04-26,2903.8218965630767,65487.88657119066,753013.709014566,89611.84552234513,16007.332861338142,19318.67631510732,18985.071516006436,18464.37752008134,50882.97444561765,51098.36153393832,36381.87798342259,3986.849564006853,868003.739739449,380178.6158145843,64328.882983671036,47854.37214226913,81550.10648277204,46632.01400422087,46759.97319734628,55430.4225418662,50290.43600286463,53911.47850912501,57521.6089965237,53949.75213768999,71820.28837630342,277279.7952925502,215492.59219143653
26,2018-04-27,2587.998248254019,62262.87741833821,690929.4267481428,83673.99772327943,15316.886622946005,18811.742159522004,18365.703642413704,18124.953692097224,46091.407146293066,45432.363344027995,31685.412880519318,3884.299126478562,916227.2029384687,402542.2416418174,61649.90180115794,49551.160151643264,78894.52370297602,45778.80127920408,46377.032327091874,54789.09696850038,48575.819654393454,51515.83011358817,55746.328283987576,52388.91500253845,68001.32149589904,245524.84169851683,193641.8038756073
27,2018-04-28,2904.741262751632,68273.83587053375,769581.2658716777,99940.45727392256,16679.021664331653,19901.78901084824,19638.20530880162,19360.885225088226,51143.056958301204,50923.87211748125,32342.382088702554,4018.2123091048334,968530.0438031898,457827.5242517498,65319.56242483204,48711.67489473061,82952.8852383718,47254.42194946327,47466.12805717709,56763.36347665303,50519.824028776784,53739.23848022087,56118.47790201144,55672.42837531221,67262.49031603882,273446.00385189994,211199.09158262442
28,2018-04-29,2883.5324423330326,66393.16123273097,755176.4660776648,97337.89147997223,16015.030703806759,19155.56384391214,18684.567105386886,18296.966218164733,50227.298301228475,50466.245828896775,36058.65695085627,4649.533466210691,949089.8589521862,427183.04485817853,64251.010370477634,48175.67603678217,80654.80657822231,46454.662657252295,46651.30924614049,54761.5582339953,50311.048469422145,52222.95322297046,54862.24529536702,54329.97476220523,67804.75908686523,268934.78599183157,271027.023361437
29,2018-04-30,3250.5615231736365,72312.04739307173,834265.0947739845,109663.81100107869,17702.86204031994,21114.049408899125,20616.503368535705,20055.49938375301,57040.020425220006,57334.12853648356,40665.88811117224,6921.361990747113,1068316.9272845604,475014.4910721708,69400.16178432223,51129.459126813956,89260.06251985685,49568.269442742814,49612.27611325709,59776.65894484591,55123.13833409668,58000.32953263754,61080.02044411086,59046.47240122153,75751.30967344013,290329.9716783034,285035.2951607954
30,2018-05-01,3259.21057963904,71776.89459534318,835962.5488475206,107396.91203095825,17785.733905138506,21244.361567998676,20659.471567144094,20095.571937490542,57370.71430731609,56982.48387994038,39923.63009533409,5723.050279709627,995275.0390686601,465486.2483273306,69842.75293273006,51106.720136004886,91069.29968617694,49963.95895591717,49792.84284768238,60593.72103395515,55859.84531277124,58130.711315121465,61097.269169163024,60389.866376606624,74984.18470171285,278213.97775232367,254399.36454104757
31,2018-05-02,2683.0635799909683,62672.9685312036,702469.1568964304,85020.47297807624,15168.8900797487,18490.181308505547,17834.18152427889,17466.627718240372,47068.38909710554,46555.16447017254,33443.37511205714,2787.180799439312,878310.2719900566,375708.3073169496,60891.42900283296,47349.244680745694,78247.74970084187,44786.825817850295,45329.933905908896,54335.39283800455,49174.8706177457,51772.332596820386,55013.409704913014,52499.87467407042,68218.637886295,253980.49482259856,213716.60215819784
32,2018-05-03,2925.497810842074,65731.78963708236,758084.1034938142,90034.02033785914,16219.342606898139,19477.358669801106,19105.949244102365,18558.915100135673,51569.132257055426,51896.24546157961,36887.53864886277,4144.555819688299,887739.3477441289,401684.72174427286,64593.77958684749,47862.364279382855,82888.45911884919,46674.57530843045,46806.69145827826,55814.86709376573,50977.236088513535,54150.54943889696,58453.17749019546,54610.13965280101,71505.13140385796,261224.18928353197,218404.9595992066
33,2018-05-04,2609.6741623743355,62506.780725435434,695999.8212071208,84096.17253582377,15528.896367548356,18970.424514322825,18486.581385297362,18219.49127208949,46777.564959703086,46230.24727612426,32191.073674600295,4042.005416651596,935962.8110139976,424049.5293012287,61914.79840657087,49559.152285124335,80232.87635585872,45821.36258500113,46423.75058643764,55173.54151939947,49262.61973940086,51754.90103790586,56677.89677303282,53049.302512218565,67686.16454351098,229469.23566293682,196554.1710994531
34,2018-05-05,2926.4171767127673,68517.73941882627,774651.6603102551,100362.6320834722,16891.03140797358,20060.471365753412,19759.083066470022,19455.42280501542,51829.21477367455,51721.756054023936,32848.04301142554,4175.91863376939,988265.6519494787,479335.99364077323,65584.45903247394,48719.66702457783,84291.23790804914,47296.983256843785,47512.84631493325,57147.808026545456,51206.62411313807,53978.30939907877,57050.046386426926,56332.8158795538,66947.33338370772,257390.39778972525,214111.4586225793
35,2018-05-06,2905.208356189298,66637.06478162063,760246.8604984693,97760.06628330352,16227.040447547679,19314.246198978573,18805.444877588023,18391.503798126596,50913.456115835084,51264.12976751794,36564.317897080684,4807.239825435289,968825.467079026,448692.69597101986,64515.90697843562,48183.66816434987,81993.1592590377,46497.22396559972,46698.027502446086,55146.00278325091,50997.84855384643,52462.02414203144,55793.813774526905,54990.36226482318,67489.60214761317,252879.17990839554,273939.3902323936
36,2018-05-07,3272.2374369257536,72555.95094256502,839335.4891771523,110085.98579820985,17914.87178416113,21272.731764127806,20737.38115527044,20150.036963749684,57726.17823907082,58132.01247719699,41171.54908091753,7079.068384537048,1088052.5353920078,496525.32390882063,69665.05839260375,51137.451252102466,90598.41521181687,49610.83075206026,49658.99436811426,60161.10349346497,55809.938418589816,58239.400451905574,62011.58891801974,59706.859902219374,75436.1527272788,274274.3655736521,287947.6618629651
37,2018-05-08,3280.8864932882225,72020.7981454601,841032.9432333407,107819.08682192954,17997.743649086042,21403.043923395853,20780.349368419218,20190.1095175285,58056.872120433276,57780.36782276717,40429.29108860336,5880.75670806482,1015010.6471567494,486998.26288794295,70107.64954135286,51114.71225901762,92407.65238931002,50006.520266214575,49839.561101099345,60978.16558195309,56546.64539734584,58369.782234611994,62028.83763783402,61050.25387600215,74669.02774865259,262158.3716265197,257311.73107430784
38,2018-05-09,2704.7394935372736,62916.87208194596,707539.5512649176,85442.64776289322,15380.899823802642,18648.86366407101,17955.05934009457,17561.165298319705,47754.54690948971,47353.048415115445,33949.0361288532,2944.887262362553,898045.8800589263,397221.50360155,61156.32561179699,47357.2368014818,79586.10241514465,44829.38712912693,45376.652157885226,54719.83738537913,49861.67070240011,52011.40351653322,55944.97816834666,53160.26217186076,67903.48092633745,237924.88867566842,216628.96852261896
39,2018-05-10,2947.173724230527,65975.69319249448,763154.4979252612,90456.19511867015,16431.35235168253,19636.041025707855,19226.827074174427,18653.452680840957,52255.29007111928,52694.1294073681,37393.199685310996,4302.262318360155,907493.6374375063,423304.2019143959,64858.67619581029,47870.35639778093,84226.81184574714,46717.136623893064,46853.40970906248,56199.31164294922,51664.036168272665,54389.62036077876,59384.74595198054,55270.527147408626,71189.9744353999,245168.5826647331,221317.32580028538
40,2018-05-11,2631.350075708113,62750.684284885945,701070.2157188737,84518.34731875978,15740.906112955165,19129.10687040053,18607.459215083243,18314.02885337632,47463.72277618296,47028.13122064906,32696.734707192645,4199.711916504673,955735.7823507497,445774.1116326545,62179.69501519041,49567.14440345472,81571.22908417766,45863.923903668416,46470.46883746744,55557.98607100844,49949.4198141844,51993.971961733914,57609.465238409786,53709.69000524349,67371.00757346218,213413.6285934203,199466.53730612947
41,2018-05-12,2948.093089992448,68761.64298233701,779722.0549025321,100784.8068685958,17103.041154009214,20219.153722008556,19879.96089597692,19549.96038689197,52515.37259258306,52519.63999729431,33353.70404014489,4333.625134804492,1008057.3049300355,501165.67813393055,65849.3556407659,48727.659142849436,85629.59063781345,47339.5445787258,47559.56456621795,57532.25258059561,51893.42418295429,54217.38032486098,57981.614855398206,56993.203371014366,66632.17641205511,241334.79026949394,217023.82483472716
42,2018-05-13,2926.884269415461,66880.96834919431,765317.2551713522,98182.24107061829,16439.0501942118,19472.92855541033,18926.322706815055,18486.041380591058,51599.61393717957,52062.01370954517,37069.978921945745,4964.946327655205,988635.801703341,470627.48262576916,64780.803586401074,48191.66028255716,83331.51199024433,46539.785290695,46744.74575398382,55530.447339738435,51684.64861869702,52701.0950697711,56725.382247095935,55650.749754716366,67174.44517437114,236823.57193753598,276851.75645019277
43,2018-05-14,3293.9133500966536,72799.8545141784,844405.8839302602,110508.16058765978,18126.881531447936,21431.414120731082,20858.258984211934,20244.574546797438,58412.3360628228,58929.89641794883,41677.21010190437,7236.774887935862,1107881.551659979,518565.2127250463,69929.95500022182,51145.443370245586,91936.76794444158,49653.39208035921,49705.71261989792,60545.5480523812,56496.7384784612,58478.471381589,62943.15739417502,60367.24739053009,75120.99575243084,258218.7571520468,290860.02808622486
44,2018-05-15,3302.5624064238923,72264.70172026154,846103.338186373,108241.26161059958,18209.753457084636,21561.726281029325,20901.22719705778,20284.647103100313,58743.029952920675,58578.251766670706,40934.95210930798,6039.279910795971,1034858.3693666772,509203.85101987957,70372.54614905479,51122.704376953036,93746.00511914308,50049.081597781165,49886.279354462116,61362.61014396962,57233.445678428005,58608.85318058707,62960.40611427114,61710.6413650402,74353.88554171055,246102.76274562994,260224.0973267371
45,2018-05-16,2726.415406636014,63160.7756599058,712609.9464174731,85864.82255071851,15592.909692505618,18807.546022727918,18075.93716842217,17655.70288640812,48440.70475068378,48150.93236213952,34454.69714926959,3104.2271644246894,917912.3082106112,419592.79104900325,61421.222219562864,47365.22891921182,80924.45514216038,44871.948463952205,45423.3704128199,55104.281950482015,50548.47120468155,52250.4744787816,56876.54664505257,53820.64966160977,67588.35348728945,221869.27933533117,219541.33480426006
46,2018-05-17,2968.849637348752,66219.59676959367,768224.893197387,90878.36990356304,16643.362280472422,19794.723385221725,19347.704902482015,18747.990270867864,52941.44791863204,53492.013358807184,37898.860709318964,4462.418918573562,927360.0898874088,445736.08651602943,65123.5728040014,47878.34851536982,85565.1645685483,46759.697958780205,46900.12796532883,56583.75620872223,52350.83689674284,54628.691337370015,60316.314425376884,55930.914639465605,70874.86176585847,229112.97331579367,224229.69210562232
47,2018-05-18,2653.025988846017,62994.587861133325,706140.6111106416,84940.52210073784,15952.916101834626,19287.78923077434,18728.337043374548,18408.56644534567,48149.88063001978,47826.01517650904,33202.39573478751,4360.685214873022,975602.2590991986,468266.5933886318,62444.59162381214,49575.13652090723,82909.5818027725,45906.48523862104,46517.18709506953,55942.43063745798,50636.22076884528,52233.04295267461,58541.033708504634,54370.07749961188,67055.90967343205,197358.01923590348,202378.90363509304
48,2018-05-19,2969.7690031503403,69005.54655773073,784792.4504139819,101206.98164765415,17315.051202977495,20377.836083241058,20000.838724250487,19644.497980801723,53201.530452747334,53317.52395758007,33859.36507133819,4495.415131326792,1027923.805976761,523718.75704412523,66114.25224981914,48735.65126016073,86967.94335220057,47382.10591374314,47606.28282515396,57916.69714771767,52580.225363806836,54456.45133014965,58913.183322189674,57653.59086769368,66317.09328153908,225279.18090341563,219936.1911874128
49,2018-05-20,2948.5601825853128,67124.87192465442,770387.6508169143,98604.4158476768,16651.06030418735,19631.61091761871,19047.200534259977,18580.578977383822,52285.7718014394,52859.8976806206,37575.63991787646,5127.553733431206,1008502.3270595986,493241.2170894559,65045.70019736696,48199.652396998,84669.86484906038,46582.346626698476,46791.46401373128,55914.89190533843,52371.45003191532,52940.16614830707,57656.952400742244,56311.13725746413,66859.37717879115,220767.4676714215,279764.12276776216
50,2018-05-21,3315.589263280444,73043.75808973284,849476.2797103963,110930.33536278196,18338.8917024388,21590.096483922604,20979.136810836517,20339.112146480646,59098.493931212,59727.78039984959,42182.87106258874,7400.19970296764,1127748.101325691,541239.6027424176,70194.85161312764,51153.435481816196,93275.12094772219,49695.95341736237,49752.43088046672,60929.99261647327,57183.540124061496,58717.54253338835,63874.729234688835,61027.634899369295,74805.94289179686,242162.15798599002,293772.39436870307
51,2018-05-22,3324.2383196014016,72508.60529675725,851173.7339813289,108663.43638669408,18421.763628999714,21720.4086443428,21022.105022876956,20379.18470373057,59429.18781910653,59376.13575496773,41440.613031156114,6202.7054369324915,1054724.9190435717,531878.2994366435,70637.44276346454,51130.69648579359,95084.35827108599,50091.64293571633,49932.99761451568,61747.05470587391,57920.24733021555,58847.924391296074,63891.97964495194,62371.02887765328,74038.83304650905,230045.6686881784,263136.4635505681
52,2018-05-23,2748.091319796844,63404.67923441257,717680.3422379198,86286.99732783726,15804.919864990738,18966.228386709085,18196.814994082688,17750.24048732171,49126.86261485057,48948.81651891397,34960.35801231395,3267.991318526754,937778.8578624125,442267.2979299085,61686.11883706476,47373.22102444365,82262.80850427916,44914.509803162684,45470.08867304749,55488.72651030164,51235.2728803644,52489.54577111122,57808.121861935826,54481.0371758341,67273.3151553744,205811.67309331713,222453.7009610431
53,2018-05-24,2990.5255504907886,66463.50034207656,773295.2890428319,91300.54468162436,16855.37245351839,19953.405749861675,19468.58272797431,18842.527872055874,53627.60578074358,54289.89768402244,38404.521513547676,4626.521700638675,947226.6395138977,468410.6518608214,65388.46942456807,47886.340616990106,86903.51814080404,46802.259299252044,46946.84622571901,56968.200766436676,53037.638596301505,54867.76271129772,61247.89132844652,56591.302155275334,70559.83759721431,213054.85488906843,227142.05819535453
54,2018-05-25,2674.7019019692784,63238.49143159107,711211.006981088,85362.69687974572,16164.926275441094,19446.47159607261,18849.21486869757,18503.104046807122,48836.0384900756,48623.899670163046,33708.05648020155,4525.126624899301,995468.8087002535,490941.2171973026,62709.48824744424,49583.12861891608,84247.93558516663,45949.04658035474,46563.90535562225,56326.87519306703,51323.02249228164,52472.114408197565,59472.61229775542,55030.46501701016,66740.89966805272,181299.3886244402,205291.26965782105
55,2018-05-26,2991.4449162546466,69249.45012616024,789862.8463093765,101629.15642759885,17527.06137714334,20536.51844919661,20121.716549403187,19739.03558253549,53887.68831074409,54115.40861967042,34365.025757938565,4660.195169315114,1047790.3555524306,546393.4393166212,66379.14887651263,48743.643354557134,88306.29734472698,47424.66725673628,47653.00108586747,58301.14170121881,53267.0271111184,54695.522867267304,59844.763597622295,58313.97838667562,66002.0974394283,209220.03810722704,222848.55714315298
56,2018-05-27,2970.236095650445,67368.7754931155,775458.0466786386,99026.59062623128,16863.070478278587,19790.2932844175,19168.078359444644,18675.11657848355,52971.92965900064,53659.11977532428,38081.30058294515,5292.801698687125,1028368.8765578995,515915.8996193233,65310.59681799594,48207.64406095904,86008.26614721981,46624.90797129737,46838.182270992285,56299.33645842684,53058.25261463534,53179.23771401179,58588.532680648415,56971.524774521946,66544.39572721688,204702.48041359018,282676.4887709544
57,2018-05-28,3337.265176303452,73287.6616581846,854546.6755377955,111352.5101398602,18550.901876442847,21748.778851551207,21100.01463603933,20433.649746933996,59784.65178828457,60528.33992711303,42688.531706090944,7565.91559548063,1147614.650746391,563914.2855293667,70459.74822764866,51161.42671532712,94613.5695514486,49738.514763542174,49799.149134254425,61314.43716911737,57870.34354215617,58956.61412764549,64806.3095190328,61688.022414464234,74490.97583071771,226091.3262664027,296684.7604192863
58,2018-05-29,3345.9142325845355,72752.50886523414,856244.129774904,109085.6111623646,18633.773802927444,21879.09101281377,21142.982848110256,20473.722303549017,60115.34567573276,60178.032714830006,41946.273653111675,6368.88925670938,1074591.468386982,554552.9824809352,70902.33937191206,51138.687288871464,96422.85418043929,50134.204283498446,49979.715864849124,62131.49925810736,58607.05158371576,59086.99601413956,64823.55993376786,63031.416390820734,73723.88037596381,213968.99250692208,266048.8296484478
59,2018-05-30,2769.7672327502128,63648.58280584047,722750.7379869402,86709.17210204064,16016.930039194473,19124.910755473957,18317.692818697393,17844.778087166727,49813.02047083951,49752.05074928877,35466.018632684776,3434.305148703226,957645.4071646631,464941.981166733,61951.015437843955,47381.21139795917,83601.35165773195,44957.071152198565,45516.80691923225,55873.17106201306,51922.077951554464,52728.61739982282,58739.70215917866,55141.424689229345,66958.36307749726,189729.16974357318,225366.0671146251
