,timestamp,sensor_00,sensor_02,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_32,sensor_35,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_49,sensor_50,sensor_51
32,2018-05-03,3567.1894808962215,76138.77670232007,881129.3353855041,103217.0264811226,19278.617775324576,23023.783189151214,22032.91707657802,21579.481348883837,60651.5950531163,61428.058849488596,43628.31125492644,5484.030987390945,1063304.4532545742,501337.94491991674,74841.22987789092,57314.7113695667,100647.2523485188,53844.50000711088,54839.03682823184,66334.31666932617,61869.40155092094,65133.418300006764,70354.79207112223,63140.7288240783,84112.53548266005,286609.11126538675,284096.5152480539
33,2018-05-04,3469.05362534416,75882.59838255827,865538.7849516589,103044.63203738675,19302.950968573026,23345.021804012664,22180.792973519918,22021.011407196587,59205.50620871899,59760.37662074604,41566.10734973143,6052.671267771961,1145313.650664658,538465.6215238386,74203.61720823101,58042.165708394605,99847.80941421095,54080.50295111378,54979.63914934061,66413.95376791486,61641.62606084622,65006.35753624163,69636.090313947,63361.31995153511,83558.30604772447,274749.9928994175,291497.892333696
34,2018-05-05,3363.475382563161,73581.0809289884,847606.1581965351,107893.15764933696,18924.494322610528,22829.26756723115,21481.670847386562,21262.929310922846,57789.25450993067,58203.97371193521,37863.12037869353,5116.905457922439,1069527.5845224706,518119.19970739755,70037.80878969374,52398.138026038076,93191.02555117794,50062.20130249457,50704.50448459847,61873.44922060477,57541.9656336872,60607.8246258085,63595.13877958749,60240.27393236968,73435.08895818946,274911.109702147,276906.3179067112
35,2018-05-06,3481.8908705286913,75811.1742985304,879820.2804880722,109302.72374000767,19489.870585301916,23179.78479027498,21975.459040674697,21718.647234652304,59624.63220632242,60872.52100746172,42725.72994075772,6645.013612874569,1121775.4664086387,543446.3921408252,73122.04016626868,54440.9528829998,97056.46824039545,52190.08494521662,52760.80873390784,63620.019789024045,59890.193369348766,61613.011976034984,65189.53661805729,61708.14567434804,78149.10755558965,275002.42222274473,327946.29729219485
36,2018-05-07,3579.715890702965,75609.73562322695,890784.251004186,113202.63116935134,19764.66885901147,23371.714561314897,22253.995034953416,21806.696442634428,61708.50233405611,63154.307647279915,44875.87932036698,8278.247783788061,1143794.102660561,532935.8705860319,73092.98053076763,53133.91354139957,97754.068681954,51407.71118689481,51523.90250787438,63091.976362881505,60548.12409448355,62398.296132757765,65503.1690534433,61897.45438668727,80531.47543567157,287431.0836063541,314113.980071295
37,2018-05-08,3504.680892799259,75217.98147750061,885275.0665809044,109084.06240670294,19412.20419831944,23069.930047890994,21831.338967642812,21475.16690028252,60968.62178699327,61896.91095752529,43228.26266742413,7059.600910105836,1088547.8445802783,530911.3681900438,73225.78259286954,53931.553865729846,99088.71298189883,52324.172729787555,52470.1207950401,64669.68021598797,61021.66355091676,63710.54784319423,67052.2918588672,62989.83355166861,80946.79507678398,275575.0618958814,290836.62549157103
38,2018-05-09,3490.7926350324788,75298.7081990966,869017.9142117588,105113.98478191263,19063.296470682275,22834.42322418937,21859.90740837432,21152.025320765304,59994.97673115248,60522.471702888746,43080.36230448603,5994.861349019377,1103158.7179910548,512870.5384957223,73022.20508338952,55136.76698150785,98314.58087382585,52485.080575638414,53147.30396450704,65244.75478671837,61592.29065624913,64203.201427359236,68187.86197637074,63179.069406416456,82329.38321856405,277710.1185020258,303112.22678549524
39,2018-05-10,3520.0948269004375,75542.98378395571,867388.2509662292,103264.61516485453,19082.84634888432,22825.4896366799,21965.34554936823,21424.36701320343,59961.458874826334,60628.159427267776,43039.88367803409,5915.295867986866,1072800.0684335476,510246.7602434379,74482.25872307687,57199.75118327473,99758.45115273372,53790.531346372656,54631.529636376,66001.0365389245,61364.49609779669,64246.70281142913,70055.86530450122,63533.68234239295,83373.128163537,282972.7973762678,293386.83703195635
40,2018-05-11,3421.958971568215,75286.80546108539,851797.7005284216,103092.22069578365,19107.179540052435,23146.728251118875,22113.221445577143,21865.897070425966,58515.37003070489,58960.47719731193,40977.679773062206,6483.936147704002,1154809.2659651723,547374.4368545915,73844.6460518975,57927.20552237004,98959.00820770317,54026.53428704853,54772.13194971492,66080.67364142936,61136.72061242787,64119.642032403324,69337.16354382999,63754.27346867427,82818.89872929042,271113.67901122157,300788.21412902675
41,2018-05-12,3316.380729005989,72985.2880043936,833865.0737691687,107940.74628241107,18728.7228920074,22630.974013913732,21414.09931870741,21107.814973060467,57099.118332178106,57404.07428727047,37274.69280221439,5548.170337185664,1079023.19994438,527028.0150454328,69678.83763181866,52283.17784026051,92302.22433391667,50008.2326350866,50496.99727718575,61540.16909801803,57037.06018995458,59721.10910669265,63296.21200594797,60633.2274483211,72695.6816403956,271274.7958148082,286196.63971330394
42,2018-05-13,3434.796217190971,75215.38137081909,866079.1960566805,109350.31234776723,19294.099152617706,22981.49123653421,21907.8875112607,21563.532895698223,58934.49602884094,60072.621581578576,42137.30236448774,7076.2784914728445,1131271.0819519507,552355.2074860693,72763.0690068595,54325.992697470625,96167.66701238886,52136.11627446783,52553.30151871013,63286.7396703375,59385.28793030785,60726.29644164383,64890.60984090023,62101.099189113134,77409.70023845075,271366.10833632626,337236.6191101527
43,2018-05-14,3532.621237584457,75013.9426923983,877043.1665687067,113250.21975178542,19568.897424245486,23173.421007151166,22186.423504804894,21651.582102588978,61018.36615684171,62354.408220172394,44287.451744300786,8709.512661720366,1153289.718325477,541844.6859385202,72734.00936982264,53018.953356123384,96865.26744320194,51353.74251280665,51316.3952848937,62758.696248098735,60043.218660137085,61511.58058309613,65204.24227277255,62290.407900268525,79792.06811919394,283794.7697208311,323404.3019006003
44,2018-05-15,3457.58623988787,74622.18853984575,871533.9818420314,109131.65095566971,19216.432761839023,22871.636492203503,21763.767435273843,21320.052558616113,60278.47053561314,61097.01153102687,42639.83509006676,7490.8657879983475,1098043.4603595904,539820.1835457376,72866.81143443835,53816.59368280885,98199.91169202559,52270.20402062241,52262.61356082017,64336.40010418628,60516.75812422708,62823.83227986464,66753.36506934567,63382.78705765782,80207.38775907201,271938.74801307986,300126.94733045035
45,2018-05-16,3443.6979821090868,74702.91525774152,855276.8291736281,105161.57332272435,18867.525034570772,22636.129667403522,21792.335874521978,20996.910978572563,59304.81040534069,59722.57227822561,42491.93472564398,6426.126227542759,1112654.3337636525,521779.35384756984,72663.23392902038,55021.80680070768,97425.77954359642,52431.11183474934,52939.79672684507,64911.474674008816,61087.38523253576,63316.485865644834,67888.93518152677,63572.02290600828,81589.97589898646,274073.8046210023,312402.54862275574
46,2018-05-17,3473.000173964884,74947.19083889385,853647.16562882,103312.20369752085,18887.074913140492,22627.19607879379,21897.774014030096,21269.252670481543,59271.27747458231,59828.260004438525,42451.456097699294,6346.560747137428,1082295.6841990463,519155.57559131936,74123.28757276003,57084.791004580016,98869.64978213547,53736.56257374971,54424.022395261105,65667.75642529754,60859.59067705074,63359.987251322425,69756.9385043236,63926.63583558088,82633.72084207181,279336.48349703365,302677.1588674736
47,2018-05-18,3374.864318620393,74691.01251231233,838056.6148916631,103139.80922031129,18911.408104675953,22948.434692132694,22045.649908753414,21710.78272717524,57825.173556026035,58160.5777763133,40389.25219122693,6915.2010274825625,1164304.8817236363,556283.2521984795,73485.67490562637,57812.24534577591,98070.20679672524,53972.56548268574,54564.62470514094,65747.39352687786,60631.815194642964,63232.926473899286,69038.23673831274,64147.2269554533,82079.49140592784,267477.36513380375,310078.5359627319
48,2018-05-19,3269.2860760461404,72389.49505191382,820123.9878331337,107988.33479879446,18532.951456998737,22432.680453827223,21346.52778039818,20952.700629280782,56408.906783068116,56604.17486810731,36686.26521888778,5979.435217591692,1088518.8156956923,535936.8303853205,69319.86648960097,52168.21766577255,91413.42288256988,49954.263798989894,50289.490029159024,61206.8889825481,56532.154775135954,58834.39354979512,62997.2851950981,61026.18092869521,71956.27431514567,267638.48193920526,295486.9615452529
49,2018-05-20,3387.7015583961474,74619.58841202637,852338.1096539452,109397.90085066306,19098.327717114636,22783.1976757089,21840.315971794145,21408.418552141182,58244.26940529871,59272.72216369493,41548.87478115545,7507.543373185059,1140766.6977389662,561264.0228161451,72404.09786598392,54211.03252469195,95278.865529671,52082.14740597345,52345.794265102086,62953.45955510458,58880.38251928691,59839.58088568867,64591.68302410114,62494.052664678275,76670.29290654663,267729.7759344438,346526.94093821174
50,2018-05-21,3485.526572954356,74418.1497272881,863302.0796992508,113297.80824119008,19373.125988246626,22975.1274455851,22118.85196417827,21496.467759252762,60328.12445886351,61554.50880356377,43699.024160951245,9140.777544732522,1162785.3341476945,550753.5012587246,72375.03823028551,52903.993185048326,95976.46592910816,51299.773611912235,51108.888025701825,62425.416133099454,59538.313252905406,60624.86502807733,64905.31545001954,62683.36137102129,79052.66078061545,280158.4187926484,332694.6237246367
51,2018-05-22,3410.4915694348833,74026.3955721315,857792.8948052138,109179.23943973197,19020.66132497842,22673.342930998435,21696.195894974568,21164.938216031693,59588.228837634735,60297.11211386504,42051.407508204706,7922.130671687877,1107539.0762243741,548728.9988601526,72507.8402921954,53701.633511338674,97311.11018693483,52216.23511906813,52055.10629950358,64003.11999034337,60011.852717824266,61937.116724177686,66454.43824597579,63775.740530006384,79467.98041571997,268302.37855679204,309417.26915237383
52,2018-05-23,3396.603305832898,74107.1222874107,841535.7419693494,105209.16180145426,18671.75359684577,22437.836106556453,21724.76433454665,20841.796636735427,58614.568707358856,58922.67286050464,41903.507145252435,6857.391111903009,1122149.9496704973,530688.1691559649,72304.26278405299,54906.84662881918,96536.97804748427,52377.14293251759,52732.289463385314,64578.19456130638,60582.479826947296,62429.77030927922,67590.00835752397,63964.97637994152,80850.5685508283,270437.41663664463,321692.8704423236
53,2018-05-24,3425.905491865767,74351.3978659557,839906.0782571222,103359.79217090475,18691.30347455267,22428.9025183069,21830.2024743817,21114.13832939503,58581.03577659856,59028.36058616125,41863.028518790605,6777.825632172472,1091791.3001483816,528064.3908938294,73764.31642508216,56969.830832293585,97980.84829501965,53682.59367085407,54216.5151296732,65334.476313748484,60354.68527228848,62473.271694287774,69458.01167970337,64319.5893111074,81894.31348913658,275700.0769845965,311967.4806848576
54,2018-05-25,3327.769630589419,74095.21953235319,824315.5273371544,103187.39768618156,18715.6366619283,22750.141121794873,21978.078366951886,21555.668388560956,57134.77440650708,57360.678358495956,39800.82461450281,7346.465914353105,1173800.4976799646,565192.0674697703,73126.70373783636,57697.28516832131,97181.40529461789,53918.59657415214,54357.11743513278,65414.11341731255,60126.909791072954,62346.210915752825,68739.30997081262,64540.18042965694,81340.08404615762,263830.5580742031,319368.8577717722
55,2018-05-26,3222.191382083549,71793.70206493507,806382.9000958293,108035.92325715403,18337.18001009175,22234.386873638865,21278.9562364445,20797.58629313905,55718.350182016904,55804.27545075342,36097.83764435415,6410.700106299824,1098014.4316591078,544845.6456253645,68960.89530170042,52053.25748315074,90524.62136547237,49900.29488481828,50081.98275473069,60873.6088749665,56027.24937276038,57947.67799053813,62698.358484720186,61419.134401576186,71216.8669485474,263981.2743324718,304777.2833459793
56,2018-05-27,3340.606864324866,74023.79542063372,838597.021901259,109445.48930685327,18902.556266910786,22584.904085309245,21772.744425360645,21253.304217721503,57553.555352717005,58472.822747360544,40960.447207324956,7938.8082630540375,1150262.313666701,570172.8380307885,72045.12666068538,54096.07233730319,94390.06398859005,52028.17848682974,52138.2869883838,62620.17944835419,58375.477117276314,58952.865325989704,64292.75637146676,62887.006134643205,75930.8855378942,264062.1863086679,355817.2627326903
57,2018-05-28,3438.4318787741854,73822.3567314817,849560.9919311088,113345.39669521093,19177.354534745416,22776.833844974306,22051.28041526564,21341.35342655497,59637.25295474467,60754.60938824191,43110.59658782089,9572.042435761061,1172280.9500400568,559662.3164479916,72016.0670075833,52789.03299289121,95087.66436402992,51245.80468779207,50901.380746690804,62092.13602717475,59033.40785125695,59738.14946792972,64606.38885511982,63076.314838065475,78313.25340990043,276480.44714782666,341984.94551302824
58,2018-05-29,3363.3968751458847,73430.60257190719,844051.8070216407,109226.82789158482,18824.8898681795,22475.049320176073,21628.62434358173,21009.8238850547,58897.19988198486,59497.21269956012,41462.97993577314,8353.395563876948,1117034.6920811366,557637.8140239684,72148.86905208776,53586.67331440798,96422.30859786663,52162.26618997005,51847.59901819619,63669.839885247304,59506.94731654092,61050.401163590475,66155.51170881701,64168.69399413366,78728.5730429502,264614.02489292953,318707.5909344421
59,2018-05-30,3349.5086114352566,73511.32928277922,827794.6541704108,105256.75025112904,18475.982136750998,22239.542485524576,21657.192780676156,20686.682307482617,57923.382300177655,58122.77344721888,41315.07957353208,7288.656005255997,1131645.565492052,539596.9842945174,71945.29152655449,54791.88642713406,95648.17643444173,52323.17399845546,52524.782179797,64244.91445705005,60077.57442603845,61543.05474825672,67291.08187811595,64357.92984115876,80111.16117602379,266738.6809537088,330983.1922183299
